ComponentID,Day,Temperature,Pressure,Vibration,UsageHours,DaysSinceMaintenance,Failure,Maintenance,ComponentHealth
7,10,73.904,30.599,0.996,22,4,1,1,0.993
7,11,65.49,27.622,0.701,40,1,0,0,0.968
7,12,65.76,31.441,1.04,51,2,0,0,0.948
7,13,65.372,29.53,0.86,65,3,0,0,0.923
7,14,69.402,32.548,0.95,74,4,0,0,0.91
7,15,66.768,33.512,1.289,81,5,0,0,0.899
7,16,66.118,28.496,1.027,90,6,0,0,0.869
7,17,72.645,30.688,1.205,108,7,0,0,0.826
7,18,66.917,33.365,1.236,116,8,0,0,0.807
7,19,76.945,31.468,1.298,125,9,0,0,0.789
7,20,70.16,33.352,1.507,143,10,0,0,0.767
7,21,73.827,32.02,1.502,156,11,0,0,0.757
7,22,72.824,31.679,1.559,162,12,0,0,0.747
7,23,70.627,33.644,1.652,173,13,0,0,0.728
7,24,73.342,30.662,1.424,73,14,1,1,0.93
7,25,71.793,33.349,0.997,84,1,0,0,0.902
7,26,64.731,32.263,0.93,97,2,0,0,0.884
7,27,68.176,28.688,1.321,115,3,0,0,0.87
7,28,68.826,34.728,1.294,129,4,0,0,0.844
7,29,77.574,32.363,1.54,137,5,0,0,0.817
7,30,75.865,29.312,1.741,152,6,0,0,0.788
7,31,70.337,34.346,1.259,159,7,0,0,0.78
7,32,71.724,34.139,1.583,166,8,0,0,0.775
7,33,68.589,37.772,1.637,176,9,0,0,0.76
7,34,74.531,31.915,1.394,188,10,0,0,0.739
7,35,74.668,36.728,1.814,92,11,1,1,0.98
7,36,70.695,31.875,1.378,105,1,0,0,0.978
7,37,69.55,34.364,1.386,119,2,0,0,0.961
7,38,71.608,29.822,1.528,131,3,0,0,0.942
7,39,68.55,32.903,1.506,149,4,0,0,0.91
7,40,70.416,33.638,1.212,161,5,0,0,0.886
7,41,73.25,31.21,1.67,176,6,0,0,0.859
7,42,72.84,32.836,1.474,16,7,1,1,0.993
7,43,63.7,35.105,0.556,27,1,0,0,0.99
7,44,71.676,30.867,0.709,43,2,0,0,0.965
7,45,63.693,32.382,1.062,50,3,0,0,0.94
7,46,68.343,32.379,0.952,63,4,0,0,0.92
7,47,69.57,31.822,0.998,76,5,0,0,0.913
7,48,72.54,29.635,1.23,66,6,1,1,0.95
7,49,68.591,32.104,1.033,77,1,0,0,0.941
7,50,71.595,31.443,1.074,85,2,0,0,0.928
7,51,71.821,31.599,1.695,103,3,0,0,0.911
7,52,78.188,34.45,1.193,117,4,0,0,0.904
7,53,74.588,32.996,1.409,133,5,0,0,0.888
7,54,69.672,31.818,1.37,148,6,0,0,0.869
7,55,65.243,34.112,1.444,98,7,1,1,0.995
7,56,71.671,34.405,1.452,106,1,0,0,0.984
7,57,75.13,31.275,1.121,118,2,0,0,0.976
7,58,72.112,34.288,1.269,132,3,0,0,0.959
7,59,72.451,32.762,1.314,138,4,0,0,0.929
7,60,75.851,33.723,1.245,145,5,0,0,0.93
7,61,71.83,31.949,1.604,159,6,0,0,0.917
7,62,75.325,29.404,1.66,167,7,0,0,0.897
7,63,76.551,35.081,1.516,177,8,0,0,0.861
7,64,79.442,38.13,1.733,20,9,1,1,0.922
7,65,70.546,30.13,0.752,31,1,0,0,0.905
7,66,64.729,31.642,1.033,48,2,0,0,0.877
7,67,73.362,31.629,0.811,57,3,0,0,0.856
7,68,68.984,33.68,1.065,68,4,0,0,0.835
7,69,70.779,29.617,1.046,82,5,0,0,0.838
7,70,72.553,31.426,0.989,92,6,0,0,0.821
7,71,75.108,33.123,1.269,99,7,0,0,0.813
7,72,76.184,34.064,1.103,25,8,1,1,0.973
7,73,69.681,31.222,0.807,41,1,0,0,0.958
7,74,66.278,30.734,0.985,55,2,0,0,0.935
7,75,68.612,32.904,1.043,65,3,0,0,0.919
7,76,68.873,30.906,1.007,73,4,0,0,0.898
7,77,71.269,31.316,1.16,89,5,0,0,0.883
7,78,71.505,31.969,1.027,99,6,0,0,0.885
7,79,76.442,31.938,1.266,114,7,0,0,0.868
7,80,72.963,36.56,1.399,128,8,0,0,0.837
7,81,67.782,32.42,1.186,135,9,0,0,0.815
7,82,71.943,34.646,1.346,149,10,0,0,0.797
7,83,70.251,33.533,1.615,165,11,0,0,0.774
7,84,75.696,35.503,1.736,75,12,1,1,0.965
7,85,72.536,30.711,1.074,90,1,0,0,0.959
7,86,73.152,33.46,1.094,98,2,0,0,0.928
7,87,73.014,31.08,1.413,84,3,1,1,0.91
7,88,73.418,31.551,1.43,99,1,0,0,0.893
7,89,72.972,33.681,1.42,77,2,1,1,0.916
7,90,70.839,32.995,1.12,88,1,0,0,0.899
7,91,72.995,34.728,1.429,103,2,0,0,0.885
7,92,71.164,30.583,1.373,109,3,0,0,0.884
7,93,74.657,31.912,0.975,115,4,0,0,0.886
7,94,72.791,31.17,1.381,5,5,1,1,0.934
7,95,72.602,30.864,0.846,21,1,0,0,0.928
7,96,69.338,32.509,1.06,39,2,0,0,0.921
7,97,70.492,30.364,1.181,54,3,0,0,0.891
7,98,79.497,34.189,0.759,64,4,0,0,0.87
7,99,72.557,31.956,1.18,80,5,0,0,0.842
7,100,68.582,33.643,1.013,89,6,0,0,0.829
7,101,67.475,32.106,1.251,107,7,0,0,0.809
7,102,74.574,32.758,1.372,122,8,0,0,0.794
7,103,66.0,32.421,1.698,134,9,0,0,0.777
7,104,74.173,33.532,1.824,149,10,0,0,0.757
7,105,75.831,35.479,1.52,165,11,0,0,0.741
7,106,80.274,31.143,1.512,171,12,0,0,0.719
7,107,73.975,34.224,1.649,184,13,0,0,0.701
7,108,74.46,37.256,1.83,200,14,0,0,0.655
7,109,79.102,32.903,1.697,214,15,0,0,0.64
7,110,76.697,38.12,2.046,224,16,0,0,0.604
7,111,75.599,32.865,2.226,240,17,0,0,0.576
7,112,79.02,34.616,2.052,250,18,0,0,0.552
7,113,78.592,33.83,2.211,31,19,1,1,0.908
7,114,73.487,32.492,1.375,49,1,0,0,0.878
7,115,68.689,33.172,1.06,87,2,1,1,0.91
7,116,72.048,30.422,1.212,99,1,0,0,0.887
7,117,69.672,34.552,1.213,109,2,0,0,0.885
7,118,77.47,31.76,1.265,122,3,0,0,0.863
7,119,72.45,30.811,1.434,88,4,1,1,0.969
7,120,68.918,33.065,0.861,94,1,0,0,0.963
7,121,73.288,34.573,1.017,102,2,0,0,0.947
7,122,74.206,32.682,1.108,115,3,0,0,0.921
7,123,70.903,34.824,1.276,127,4,0,0,0.92
7,124,74.375,29.973,1.573,140,5,0,0,0.897
7,125,72.053,36.656,1.165,153,6,0,0,0.882
7,126,78.629,32.164,1.307,162,7,0,0,0.86
7,127,72.528,35.277,1.761,77,8,1,1,0.979
7,128,69.015,35.897,1.205,85,1,0,0,0.976
7,129,75.891,31.421,0.977,96,2,0,0,0.956
7,130,69.79,35.122,1.502,40,3,1,1,0.953
7,131,67.767,31.122,0.966,57,1,0,0,0.931
7,132,74.122,32.893,1.227,68,2,0,0,0.916
7,133,72.387,33.074,1.135,80,3,0,0,0.907
7,134,67.324,36.23,0.916,88,4,0,0,0.892
7,135,72.305,33.544,1.219,106,5,0,0,0.863
7,136,73.809,31.631,1.399,65,6,1,1,0.945
7,137,72.584,25.912,1.187,79,1,0,0,0.928
7,138,75.351,34.228,0.98,86,2,0,0,0.905
7,139,71.168,30.42,1.067,97,3,0,0,0.895
7,140,74.892,31.29,1.23,106,4,0,0,0.879
7,141,73.434,31.943,1.271,119,5,0,0,0.854
7,142,65.985,29.842,1.018,126,6,0,0,0.837
7,143,74.291,30.844,1.367,136,7,0,0,0.822
7,144,76.399,34.468,1.564,149,8,0,0,0.812
7,145,69.193,30.101,1.425,158,9,0,0,0.798
7,146,74.505,35.574,1.535,12,10,1,1,0.948
7,147,64.99,29.097,0.956,18,1,0,0,0.928
7,148,65.938,28.551,0.61,28,2,0,0,0.935
7,149,70.53,29.041,0.913,40,3,0,0,0.934
7,150,65.934,29.561,1.037,53,4,1,1,0.973
7,151,72.031,31.357,0.895,62,1,0,0,0.976
7,152,69.476,28.449,0.906,70,2,0,0,0.988
7,153,70.791,31.012,0.997,81,3,0,0,0.964
7,154,73.805,32.851,0.965,96,4,0,0,0.942
7,155,70.572,35.434,1.392,113,5,0,0,0.931
7,156,71.987,31.985,1.22,124,6,0,0,0.902
7,157,64.213,33.752,1.331,133,7,0,0,0.875
7,158,70.002,34.349,1.281,151,8,0,0,0.85
7,159,73.137,31.473,1.523,159,9,0,0,0.846
7,160,71.789,33.035,1.949,172,10,0,0,0.811
7,161,69.355,36.958,1.465,186,11,0,0,0.781
7,162,77.459,37.19,1.789,63,12,1,1,0.983
7,163,63.992,29.599,1.185,73,1,0,0,0.974
7,164,67.35,28.172,1.229,86,2,0,0,0.98
7,165,69.261,30.22,0.878,92,3,0,0,0.969
7,166,66.983,34.594,0.976,99,4,0,0,0.977
7,167,71.013,31.903,1.221,111,5,0,0,0.96
7,168,67.175,30.068,0.993,58,6,1,1,0.95
7,169,66.931,24.683,0.916,27,1,1,1,0.923
7,170,63.352,27.925,1.041,42,1,0,0,0.903
7,171,67.127,31.609,1.28,53,2,0,0,0.883
7,172,71.606,32.88,0.64,59,3,0,0,0.875
7,173,66.888,30.589,1.011,65,4,0,0,0.867
7,174,66.817,30.874,1.223,75,5,0,0,0.843
7,175,63.885,31.316,1.217,88,6,0,0,0.843
7,176,71.97,31.449,1.179,83,7,1,1,0.997
7,177,63.266,33.332,1.159,99,1,0,0,0.965
7,178,73.204,29.144,1.372,112,2,0,0,0.939
7,179,72.057,31.061,1.264,122,3,0,0,0.914
7,180,70.651,31.951,1.289,136,4,0,0,0.885
7,181,64.207,33.541,1.578,142,5,0,0,0.863
7,182,68.644,33.929,1.409,149,6,0,0,0.861
7,183,68.865,30.307,1.224,161,7,0,0,0.853
7,184,67.389,32.898,1.708,169,8,0,0,0.838
7,185,66.674,31.404,1.717,179,9,0,0,0.81
7,186,76.296,31.085,1.482,196,10,0,0,0.786
7,187,72.93,32.774,1.823,207,11,0,0,0.762
7,188,72.467,36.555,1.616,225,12,0,0,0.757
7,189,67.97,35.776,1.854,237,13,0,0,0.746
7,190,72.695,36.366,1.746,5,14,1,1,0.95
7,191,64.294,28.316,0.588,17,1,0,0,0.935
7,192,66.671,26.926,0.86,23,2,0,0,0.919
7,193,60.054,30.615,0.973,38,3,0,0,0.9
7,194,61.189,30.72,1.074,52,4,0,0,0.882
7,195,65.413,31.662,0.754,61,5,0,0,0.846
7,196,63.363,28.786,1.425,70,6,1,1,0.902
7,197,71.031,29.317,1.043,9,1,1,1,0.931
7,198,63.054,26.114,0.821,21,1,0,0,0.916
7,199,61.521,28.859,0.789,35,2,0,0,0.892
7,200,60.282,27.007,1.171,48,3,0,0,0.866
7,201,60.131,28.936,1.106,66,4,0,0,0.847
7,202,66.355,29.996,1.248,80,5,0,0,0.832
7,203,68.307,31.708,0.816,90,6,0,0,0.808
7,204,63.597,28.295,1.272,105,7,0,0,0.792
7,205,63.653,29.414,1.472,121,8,0,0,0.756
7,206,62.57,30.306,1.295,15,9,1,1,0.967
7,207,60.434,26.644,1.141,23,1,0,0,0.954
7,208,63.093,28.07,0.761,30,2,0,0,0.947
7,209,65.407,27.777,0.928,42,3,0,0,0.918
7,210,62.764,29.768,0.529,53,4,0,0,0.906
7,211,62.556,28.015,0.95,71,5,0,0,0.885
7,212,66.392,30.768,0.896,82,6,0,0,0.883
7,213,68.932,30.456,1.122,96,7,0,0,0.862
7,214,61.546,29.288,1.31,107,8,0,0,0.814
7,215,62.334,31.712,1.494,125,9,0,0,0.788
7,216,68.558,28.509,1.341,133,10,0,0,0.769
7,217,63.228,31.12,1.678,142,11,0,0,0.747
7,218,69.256,27.722,1.607,157,12,0,0,0.728
7,219,73.639,30.094,1.552,171,13,0,0,0.713
7,220,67.222,31.623,1.974,183,14,0,0,0.695
7,221,68.899,33.839,1.938,197,15,0,0,0.679
7,222,66.241,32.245,2.033,5,16,1,1,0.93
7,223,63.489,24.84,0.923,11,1,0,0,0.93
7,224,59.74,29.506,0.841,19,2,0,0,0.927
7,225,65.957,29.448,1.057,36,3,0,0,0.91
7,226,58.975,25.526,0.8,47,4,0,0,0.901
7,227,63.321,30.072,0.969,65,5,0,0,0.882
7,228,58.092,29.989,0.951,78,6,0,0,0.867
7,229,62.329,30.323,0.743,92,7,0,0,0.838
7,230,63.303,28.941,1.137,105,8,0,0,0.806
7,231,67.904,28.629,1.173,113,9,0,0,0.788
7,232,67.79,27.714,1.423,128,10,0,0,0.764
7,233,64.875,32.503,1.483,17,11,1,1,0.935
7,234,62.159,28.333,0.764,28,1,0,0,0.93
7,235,62.214,28.391,0.91,43,2,0,0,0.916
7,236,60.277,28.634,1.093,54,3,0,0,0.902
7,237,63.125,26.115,0.769,62,4,0,0,0.897
7,238,61.207,27.178,1.002,74,5,0,0,0.886
7,239,67.081,30.167,1.187,89,6,0,0,0.862
7,240,63.811,29.312,1.371,106,7,0,0,0.834
7,241,66.451,28.396,1.292,116,8,0,0,0.817
7,242,64.849,27.256,1.427,131,9,0,0,0.784
7,243,64.852,35.039,1.557,142,10,0,0,0.749
7,244,68.958,26.462,1.41,156,11,0,0,0.713
7,245,65.713,34.083,1.616,170,12,0,0,0.681
7,246,65.363,28.681,1.82,184,13,0,0,0.68
7,247,65.64,35.382,1.883,197,14,0,0,0.661
7,248,65.364,31.092,2.03,214,15,0,0,0.62
7,249,67.012,32.058,2.074,229,16,0,0,0.597
7,250,68.69,27.233,1.878,239,17,0,0,0.58
7,251,73.231,27.535,2.162,252,18,0,0,0.559
7,252,72.089,31.444,2.282,258,19,0,0,0.537
7,253,66.225,31.465,2.42,42,20,1,1,0.93
7,254,60.387,30.923,0.703,58,1,0,0,0.904
7,255,62.515,31.102,0.881,65,2,0,0,0.884
7,256,65.76,26.305,1.035,77,3,0,0,0.876
7,257,59.562,26.624,1.19,92,4,0,0,0.846
7,258,57.612,30.28,0.886,102,5,0,0,0.823
7,259,68.93,27.648,1.263,120,6,0,0,0.808
7,260,60.175,30.127,1.122,137,7,0,0,0.792
7,261,69.585,31.024,1.61,154,8,0,0,0.773
7,262,64.778,27.452,1.614,3,9,1,1,0.945
7,263,57.041,23.98,0.8,18,1,0,0,0.923
7,264,60.245,29.092,0.726,31,2,0,0,0.903
7,265,58.274,29.236,1.274,41,3,0,0,0.884
7,266,58.047,27.952,1.055,57,4,0,0,0.875
7,267,62.47,27.931,1.267,75,5,0,0,0.84
7,268,62.476,28.615,1.111,93,6,0,0,0.825
7,269,62.341,30.964,1.53,108,7,0,0,0.803
7,270,61.191,29.907,1.354,123,8,0,0,0.777
7,271,61.275,29.543,1.662,132,9,0,0,0.746
7,272,67.186,30.13,1.629,149,10,0,0,0.724
7,273,59.529,31.787,1.163,155,11,0,0,0.704
7,274,60.792,31.105,1.66,61,12,1,1,0.916
7,275,61.401,28.555,1.221,69,1,0,0,0.914
7,276,56.862,27.815,1.034,83,2,0,0,0.896
7,277,57.604,27.8,0.751,99,3,0,0,0.882
7,278,58.091,28.902,1.472,116,4,0,0,0.873
7,279,62.603,29.388,1.459,131,5,0,0,0.846
7,280,61.903,29.246,1.688,149,6,0,0,0.817
7,281,64.688,29.874,1.473,161,7,0,0,0.809
7,282,63.627,28.354,1.661,169,8,0,0,0.796
7,283,65.813,31.652,2.004,31,9,1,1,0.9
7,284,64.015,24.966,0.758,37,1,0,0,0.896
7,285,65.226,26.765,1.069,52,2,0,0,0.886
7,286,60.285,29.355,1.009,14,3,1,1,0.959
7,287,60.849,25.735,0.533,23,1,0,0,0.95
7,288,59.552,28.331,0.761,29,2,0,0,0.95
7,289,61.226,28.256,1.19,42,3,0,0,0.932
7,290,60.956,24.768,0.751,53,4,0,0,0.918
7,291,59.396,24.118,0.813,19,5,1,1,0.987
7,292,56.553,29.602,0.957,31,1,0,0,0.98
7,293,63.021,25.018,0.896,48,2,0,0,0.964
7,294,59.868,29.447,0.876,57,3,0,0,0.963
7,295,64.366,28.65,0.74,69,4,0,0,0.959
7,296,66.925,25.665,0.989,83,5,0,0,0.936
7,297,63.138,29.955,1.169,101,6,0,0,0.919
7,298,63.146,27.32,1.292,116,7,0,0,0.891
7,299,62.482,29.132,1.102,129,8,0,0,0.865
7,300,68.247,32.471,1.477,146,9,0,0,0.836
7,301,64.597,31.15,1.629,163,10,0,0,0.797
7,302,65.224,31.278,1.734,169,11,0,0,0.787
7,303,67.481,30.74,1.656,186,12,0,0,0.762
7,304,67.165,30.821,1.872,194,13,0,0,0.752
7,305,63.822,33.888,1.881,208,14,0,0,0.706
7,306,67.657,32.152,1.8,71,15,1,1,0.949
7,307,65.31,28.177,1.18,82,1,0,0,0.929
7,308,57.835,30.495,0.996,98,2,0,0,0.915
7,309,67.622,29.266,1.091,111,3,0,0,0.907
7,310,62.619,30.758,1.177,125,4,0,0,0.889
7,311,60.006,29.494,1.462,137,5,0,0,0.875
7,312,63.092,29.225,1.308,148,6,0,0,0.854
7,313,69.02,29.559,1.276,156,7,0,0,0.861
7,314,67.866,31.574,1.792,169,8,0,0,0.844
7,315,65.022,32.953,1.649,183,9,0,0,0.828
7,316,65.574,30.623,1.552,194,10,0,0,0.81
7,317,68.595,33.228,1.793,208,11,0,0,0.78
7,318,64.369,33.118,1.58,219,12,0,0,0.767
7,319,66.999,30.201,2.123,98,13,1,1,0.941
7,320,61.426,30.356,1.209,115,1,0,0,0.922
7,321,59.965,31.11,1.054,82,2,1,1,0.922
7,322,64.805,24.056,1.4,100,1,0,0,0.91
7,323,61.046,28.417,1.479,33,2,1,1,0.977
7,324,65.553,29.294,0.954,48,1,0,0,0.956
7,325,57.69,30.361,0.704,61,2,0,0,0.933
7,326,61.569,30.321,0.868,70,3,0,0,0.908
7,327,64.267,28.722,1.141,35,4,1,1,0.964
7,328,63.907,26.807,0.853,49,1,0,0,0.953
7,329,61.77,27.666,1.116,59,2,0,0,0.93
7,330,67.775,31.484,0.841,68,3,0,0,0.902
7,331,62.702,25.428,1.343,78,4,0,0,0.896
7,332,69.039,26.122,1.222,96,5,0,0,0.86
7,333,63.724,33.427,1.689,106,6,0,0,0.853
7,334,62.024,28.345,1.282,123,7,0,0,0.825
7,335,65.431,25.934,1.421,132,8,0,0,0.801
7,336,66.651,30.609,1.598,149,9,0,0,0.785
7,337,67.183,34.013,1.644,166,10,0,0,0.763
7,338,68.307,27.545,2.056,179,11,0,0,0.74
7,339,70.401,28.908,1.565,61,12,1,1,0.921
7,340,64.307,29.451,1.214,72,1,0,0,0.897
7,341,65.033,31.822,1.015,86,2,0,0,0.88
7,342,61.68,27.62,1.197,104,3,0,0,0.852
7,343,68.767,27.535,1.189,35,4,1,1,0.998
7,344,69.272,25.87,0.645,45,1,0,0,0.975
7,345,62.862,27.91,1.009,52,2,0,0,0.966
7,346,67.187,28.277,0.735,67,3,0,0,0.953
7,347,61.649,29.525,1.065,83,4,0,0,0.935
7,348,58.782,30.763,0.897,97,5,0,0,0.916
7,349,63.419,28.509,1.294,50,6,1,1,0.975
7,350,68.277,30.495,0.897,61,1,0,0,0.961
7,351,65.182,29.198,0.996,79,2,0,0,0.934
7,352,63.84,30.744,1.066,97,3,0,0,0.917
7,353,69.501,28.167,1.341,105,4,0,0,0.914
7,354,69.014,30.267,1.167,115,5,0,0,0.902
7,355,71.005,31.858,1.332,121,6,0,0,0.908
7,356,64.413,29.197,1.357,131,7,0,0,0.886
7,357,72.601,28.872,1.522,10,8,1,1,0.999
7,358,64.705,28.092,0.834,21,1,0,0,0.966
7,359,65.901,31.436,1.01,34,2,0,0,0.936
7,360,60.74,30.084,1.037,50,3,0,0,0.907
7,361,64.507,30.36,1.27,60,4,0,0,0.893
7,362,69.565,30.399,1.158,77,5,0,0,0.867
7,363,64.808,31.865,1.18,90,6,0,0,0.85
7,364,67.235,31.515,1.236,99,7,0,0,0.817
7,365,73.007,29.01,1.371,108,8,0,0,0.805
8,1,102.233,47.094,4.988,857,18,0,0,0.971
8,2,95.886,42.352,5.0,89,19,1,1,0.94
8,3,72.894,28.59,1.195,99,1,0,0,0.917
8,4,80.788,24.871,1.14,107,2,0,0,0.913
8,5,78.889,28.123,1.371,114,3,0,0,0.917
8,6,79.259,30.633,1.127,129,4,0,0,0.883
8,7,76.219,31.045,1.41,75,5,1,1,0.915
8,8,73.05,27.009,1.124,84,1,0,0,0.888
8,9,74.223,28.406,0.781,93,2,0,0,0.89
8,10,76.22,30.081,1.502,99,3,0,0,0.887
8,11,78.292,30.874,1.313,67,4,1,1,0.975
8,12,71.421,23.619,1.031,76,1,0,0,0.946
8,13,75.503,28.294,0.7,92,2,0,0,0.942
8,14,77.051,30.259,1.099,101,3,0,0,0.927
8,15,80.143,32.17,1.213,107,4,0,0,0.929
8,16,73.511,34.103,1.199,114,5,0,0,0.908
8,17,74.912,31.424,1.045,126,6,0,0,0.892
8,18,78.417,32.104,1.252,91,7,1,1,0.993
8,19,77.187,33.299,1.043,104,1,0,0,0.975
8,20,77.909,31.299,1.301,87,2,1,1,0.901
8,21,75.558,28.202,1.373,105,1,0,0,0.871
8,22,77.516,32.264,1.205,113,2,0,0,0.861
8,23,85.266,31.481,1.419,119,3,0,0,0.859
8,24,79.343,32.181,1.188,133,4,0,0,0.836
8,25,84.963,29.599,1.474,52,5,1,1,0.914
8,26,73.731,27.471,0.965,68,1,0,0,0.89
8,27,79.496,25.816,1.172,61,2,1,1,0.971
8,28,78.925,25.093,1.191,77,1,0,0,0.967
8,29,78.541,29.432,1.058,86,2,0,0,0.939
8,30,80.64,32.051,1.199,104,3,0,0,0.916
8,31,78.34,30.045,1.385,114,4,0,0,0.911
8,32,79.466,31.647,1.295,125,5,0,0,0.906
8,33,74.688,29.743,1.166,135,6,0,0,0.889
8,34,77.01,29.67,1.541,151,7,0,0,0.856
8,35,84.883,30.0,1.445,157,8,0,0,0.839
8,36,82.622,31.512,1.853,11,9,1,1,0.965
8,37,74.455,25.338,0.929,27,1,0,0,0.944
8,38,72.095,28.857,0.987,42,2,0,0,0.914
8,39,74.776,31.128,0.989,51,3,0,0,0.905
8,40,73.257,29.806,0.918,65,4,0,0,0.879
8,41,75.172,31.704,1.173,82,5,0,0,0.854
8,42,85.996,33.092,1.176,99,6,0,0,0.835
8,43,78.422,32.066,1.331,105,7,0,0,0.815
8,44,72.745,32.712,1.314,53,8,1,1,0.993
8,45,73.591,29.415,0.847,61,1,0,0,0.984
8,46,73.935,26.567,1.102,67,2,0,0,0.981
8,47,74.546,29.234,1.177,79,3,0,0,0.958
8,48,76.903,31.207,0.92,97,4,0,0,0.944
8,49,83.748,31.12,1.431,110,5,0,0,0.923
8,50,80.412,30.142,0.861,118,6,0,0,0.925
8,51,77.575,33.092,1.298,135,7,0,0,0.895
8,52,81.492,28.82,1.573,145,8,0,0,0.884
8,53,78.611,32.741,1.496,151,9,0,0,0.88
8,54,84.148,31.872,1.568,157,10,0,0,0.859
8,55,83.959,31.685,1.538,167,11,0,0,0.853
8,56,80.545,33.17,1.59,182,12,0,0,0.822
8,57,90.34,37.053,1.737,197,13,0,0,0.812
8,58,85.142,32.657,1.842,204,14,0,0,0.789
8,59,79.031,33.09,1.935,36,15,1,1,0.991
8,60,72.799,28.674,0.708,49,1,0,0,0.983
8,61,77.056,29.878,1.049,65,2,0,0,0.959
8,62,82.757,28.59,1.219,79,3,0,0,0.929
8,63,76.622,29.687,1.131,93,4,0,0,0.927
8,64,79.864,32.89,1.266,106,5,0,0,0.901
8,65,73.795,34.133,1.447,114,6,0,0,0.883
8,66,77.475,30.371,1.2,128,7,0,0,0.889
8,67,78.679,32.26,1.634,141,8,0,0,0.866
8,68,82.607,34.408,1.476,151,9,0,0,0.838
8,69,83.64,31.989,1.51,160,10,0,0,0.83
8,70,79.171,37.731,1.623,178,11,0,0,0.816
8,71,83.478,29.886,1.54,185,12,0,0,0.811
8,72,82.233,31.829,1.814,20,13,1,1,0.901
8,73,77.211,31.013,0.981,37,1,0,0,0.889
8,74,71.657,28.512,1.035,50,2,0,0,0.859
8,75,73.349,30.776,0.841,32,3,1,1,0.949
8,76,78.094,29.811,1.233,49,1,0,0,0.92
8,77,71.972,31.529,1.38,57,2,0,0,0.907
8,78,73.448,32.255,0.781,94,3,1,1,0.916
8,79,80.522,31.62,1.309,105,1,0,0,0.899
8,80,73.972,35.053,1.065,37,2,1,1,0.945
8,81,76.622,32.228,0.811,52,1,0,0,0.924
8,82,75.863,23.104,1.148,68,2,0,0,0.904
8,83,80.333,32.833,1.301,86,3,0,0,0.876
8,84,78.001,32.192,1.086,22,4,1,1,0.997
8,85,74.758,29.998,0.695,37,1,0,0,0.977
8,86,77.988,32.31,0.994,51,2,1,1,0.966
8,87,72.371,29.644,0.629,63,1,0,0,0.951
8,88,79.335,32.086,1.15,77,2,0,0,0.915
8,89,80.578,36.079,0.862,88,3,0,0,0.887
8,90,78.248,31.074,1.102,95,4,0,0,0.894
8,91,80.71,28.383,1.175,107,5,0,0,0.878
8,92,78.111,31.073,1.411,123,6,0,0,0.863
8,93,81.277,35.313,1.388,130,7,0,0,0.865
8,94,80.924,30.075,1.37,138,8,0,0,0.843
8,95,80.106,33.078,1.526,146,9,0,0,0.831
8,96,78.941,32.073,1.767,159,10,0,0,0.81
8,97,81.708,29.265,1.415,170,11,0,0,0.806
8,98,82.16,33.096,1.781,179,12,0,0,0.779
8,99,79.933,34.225,1.592,185,13,0,0,0.769
8,100,79.849,35.908,1.766,195,14,0,0,0.747
8,101,83.651,34.81,1.916,207,15,0,0,0.702
8,102,82.762,36.043,1.893,57,16,1,1,0.926
8,103,77.858,29.855,1.248,75,1,0,0,0.897
8,104,80.045,34.171,1.119,85,2,0,0,0.877
8,105,81.804,27.636,0.982,96,3,0,0,0.867
8,106,77.706,31.672,1.51,106,4,0,0,0.842
8,107,73.6,31.428,1.447,92,5,1,1,0.963
8,108,81.053,31.218,0.956,107,1,0,0,0.933
8,109,81.201,33.04,1.508,33,2,1,1,0.994
8,110,77.029,28.303,1.014,49,1,0,0,0.953
8,111,76.669,29.755,0.992,60,2,0,0,0.947
8,112,78.459,28.618,1.248,30,3,1,1,0.953
8,113,73.502,28.169,1.051,36,1,0,0,0.94
8,114,74.166,29.183,0.703,52,2,0,0,0.917
8,115,74.665,32.185,1.352,59,3,0,0,0.921
8,116,80.028,29.445,0.834,72,4,0,0,0.893
8,117,76.308,28.842,1.272,82,5,0,0,0.866
8,118,79.888,33.124,1.147,51,6,1,1,0.992
8,119,73.258,31.006,0.872,67,1,0,0,0.976
8,120,73.138,35.889,0.962,90,2,1,1,0.904
8,121,76.274,32.905,1.292,108,1,0,0,0.882
8,122,79.557,34.298,1.248,118,2,0,0,0.863
8,123,77.634,30.65,1.575,135,3,0,0,0.846
8,124,80.04,32.444,1.35,142,4,0,0,0.843
8,125,82.212,34.142,1.538,158,5,0,0,0.829
8,126,75.866,33.51,1.661,168,6,0,0,0.798
8,127,82.401,29.803,1.945,179,7,0,0,0.776
8,128,78.455,34.452,1.684,194,8,0,0,0.76
8,129,81.91,35.509,1.757,203,9,0,0,0.76
8,130,79.519,33.661,1.772,17,10,1,1,0.993
8,131,78.169,29.743,0.878,30,1,0,0,0.965
8,132,74.748,27.842,0.736,38,2,0,0,0.94
8,133,71.824,27.099,1.059,95,3,1,1,0.976
8,134,82.737,27.753,1.321,110,1,0,0,0.966
8,135,79.998,32.215,1.243,121,2,0,0,0.945
8,136,78.778,30.061,1.072,89,3,1,1,0.909
8,137,78.564,29.85,0.792,103,1,0,0,0.884
8,138,77.73,35.575,1.371,116,2,0,0,0.876
8,139,73.436,33.075,1.102,134,3,0,0,0.86
8,140,83.285,32.149,1.68,148,4,0,0,0.859
8,141,80.479,31.871,1.61,166,5,0,0,0.842
